Event Id,Chip,Timestamp,Product Id
11304CR,collector,2017-12-22 19:40:18,4842p
11299CR,packageDone,2017-12-22 19:42:18,4234p
11310CR,packageDone,2017-12-22 19:54:18,5732p
11319CR,collector,2017-12-22 20:01:18,7905p
11320CR,collector,2017-12-22 20:03:18,7119p
11337CR,extraCheck,2017-12-22 20:26:18,8489p
11343CR,collector,2017-12-22 20:37:18,7939p
11340CR,packageDone,2017-12-22 20:40:18,8489p
11349CR,extraCheck,2017-12-22 20:46:18,641p
11354CR,collector,2017-12-22 20:47:18,9334p
11355CR,packageDone,2017-12-22 21:00:18,641p
11366CR,extraCheck,2017-12-22 21:12:18,3781p
11369CR,packageDone,2017-12-22 21:25:18,3781p
11383CR,collector,2017-12-22 21:29:18,6753p
11384CR,extraCheck,2017-12-22 21:33:18,3478p
11387CR,packageDone,2017-12-22 21:36:18,3478p
11390CR,extraCheck,2017-12-22 21:43:18,9436p
11396CR,collector,2017-12-22 21:46:18,5140p
11395CR,packageDone,2017-12-22 21:57:18,9436p
11407CR,collector,2017-12-22 21:59:18,2996p
11409CR,extraCheck,2017-12-22 22:01:18,9884p
11417CR,collector,2017-12-22 22:08:18,7624p
11414CR,packageDone,2017-12-22 22:15:18,9884p
11425CR,extraCheck,2017-12-22 22:20:18,5868p
11430CR,packageDone,2017-12-22 22:24:18,5868p
11435CR,extraCheck,2017-12-22 22:28:18,2468p
11437CR,packageDone,2017-12-22 22:41:18,2468p
11446CR,collector,2017-12-22 22:43:18,5685p
11450CR,extraCheck,2017-12-22 22:43:18,6011p
11453CR,packageDone,2017-12-22 22:51:18,6011p
11467CR,collector,2017-12-22 23:00:18,8734p
11463CR,extraCheck,2017-12-22 23:04:18,9781p
11476CR,collector,2017-12-22 23:07:18,9211p
11475CR,packageDone,2017-12-22 23:14:18,9781p
11486CR,extraCheck,2017-12-22 23:23:18,321p
11490CR,collector,2017-12-22 23:27:18,7254p
11495CR,collector,2017-12-22 23:33:18,9521p
11491CR,packageDone,2017-12-22 23:37:18,321p
11503CR,extraCheck,2017-12-22 23:45:18,1397p
11506CR,packageDone,2017-12-22 23:56:18,1397p
11513CR,extraCheck,2017-12-23 00:07:18,6295p
11517CR,collector,2017-12-23 00:08:18,7512p
11518CR,packageDone,2017-12-23 00:21:18,6295p
11527CR,extraCheck,2017-12-23 00:26:18,6711p
11530CR,packageDone,2017-12-23 00:34:18,6711p
11539CR,collector,2017-12-23 00:41:18,6551p
11536CR,extraCheck,2017-12-23 00:44:18,5458p
11545CR,packageDone,2017-12-23 00:55:18,5458p
11549CR,extraCheck,2017-12-23 01:04:18,3307p
11555CR,packageDone,2017-12-23 01:08:18,3307p
11560CR,extraCheck,2017-12-23 01:11:18,5749p
11565CR,collector,2017-12-23 01:16:18,8226p
11561CR,packageDone,2017-12-23 01:17:18,5749p
11575CR,extraCheck,2017-12-23 01:27:18,9840p
11588CR,collector,2017-12-23 01:35:18,50p
11584CR,packageDone,2017-12-23 01:42:18,9840p
11599CR,collector,2017-12-23 01:44:18,7308p
11597CR,collector,2017-12-23 01:44:18,2242p
11614CR,collector,2017-12-23 01:59:18,4524p
11619CR,extraCheck,2017-12-23 02:10:18,7009p
11622CR,packageDone,2017-12-23 02:19:18,7009p
11626CR,extraCheck,2017-12-23 02:28:18,160p
11634CR,collector,2017-12-23 02:39:18,4384p
11630CR,packageDone,2017-12-23 02:39:18,160p
11640CR,extraCheck,2017-12-23 02:51:18,6302p
11652CR,collector,2017-12-23 03:02:18,5737p
11647CR,packageDone,2017-12-23 03:06:18,6302p
11658CR,collector,2017-12-23 03:08:18,6934p
11660CR,extraCheck,2017-12-23 03:16:18,1751p
11667CR,packageDone,2017-12-23 03:30:18,1751p
11673CR,collector,2017-12-23 03:36:18,7219p
11675CR,packageDone,2017-12-23 03:46:18,6460p
11681CR,extraCheck,2017-12-23 03:55:18,155p
11684CR,packageDone,2017-12-23 04:02:18,155p
11691CR,packageDone,2017-12-23 04:13:18,5469p
11705CR,collector,2017-12-23 04:27:18,1732p
11711CR,extraCheck,2017-12-23 04:35:18,4081p
11715CR,packageDone,2017-12-23 04:40:18,4081p
11722CR,extraCheck,2017-12-23 04:51:18,526p
11728CR,collector,2017-12-23 04:52:18,7286p
11730CR,collector,2017-12-23 04:54:18,7476p
11733CR,packageDone,2017-12-23 04:55:18,526p
11737CR,collector,2017-12-23 04:56:18,2186p
11744CR,extraCheck,2017-12-23 05:01:18,7157p
11747CR,packageDone,2017-12-23 05:11:18,7157p
11756CR,extraCheck,2017-12-23 05:21:18,1499p
11763CR,packageDone,2017-12-23 05:27:18,1499p
11767CR,collector,2017-12-23 05:29:18,3717p
11770CR,extraCheck,2017-12-23 05:35:18,1188p
11776CR,collector,2017-12-23 05:38:18,8871p
11775CR,packageDone,2017-12-23 05:44:18,1188p
11787CR,extraCheck,2017-12-23 05:55:18,9014p
11796CR,collector,2017-12-23 06:02:18,4236p
11791CR,packageDone,2017-12-23 06:06:18,9014p
11804CR,extraCheck,2017-12-23 06:10:18,5219p
11806CR,packageDone,2017-12-23 06:23:18,5219p
11813CR,collector,2017-12-23 06:23:18,5887p
11821CR,collector,2017-12-23 06:29:18,8796p
11817CR,extraCheck,2017-12-23 06:33:18,4214p
11826CR,packageDone,2017-12-23 06:38:18,4214p
11830CR,extraCheck,2017-12-23 06:40:18,3619p
11831CR,packageDone,2017-12-23 06:54:18,3619p
11842CR,extraCheck,2017-12-23 06:57:18,2186p
11845CR,packageDone,2017-12-23 07:11:18,2186p
11854CR,extraCheck,2017-12-23 07:16:18,960p
11857CR,packageDone,2017-12-23 07:25:18,960p
11867CR,collector,2017-12-23 07:30:18,4476p
11870CR,collector,2017-12-23 07:32:18,4192p
11869CR,extraCheck,2017-12-23 07:37:18,3294p
11878CR,collector,2017-12-23 07:39:18,2923p
11880CR,packageDone,2017-12-23 07:50:18,3294p
11899CR,collector,2017-12-23 08:17:18,9737p
11901CR,extraCheck,2017-12-23 08:23:18,9197p
11911CR,collector,2017-12-23 08:34:18,5598p
11908CR,packageDone,2017-12-23 08:37:18,9197p
11922CR,extraCheck,2017-12-23 08:46:18,3247p
11927CR,packageDone,2017-12-23 08:56:18,3247p
11936CR,collector,2017-12-23 09:04:18,866p
11939CR,collector,2017-12-23 09:07:18,4947p
11942CR,collector,2017-12-23 09:10:18,6246p
11953CR,extraCheck,2017-12-23 09:25:18,8281p
11954CR,packageDone,2017-12-23 09:29:18,8281p
11958CR,extraCheck,2017-12-23 09:32:18,7019p
11962CR,packageDone,2017-12-23 09:47:18,7019p
11974CR,collector,2017-12-23 09:53:18,1809p
11971CR,extraCheck,2017-12-23 09:57:18,227p
11984CR,collector,2017-12-23 10:05:18,5989p
11980CR,packageDone,2017-12-23 10:08:18,227p
11995CR,extraCheck,2017-12-23 10:15:18,1907p
11997CR,packageDone,2017-12-23 10:19:18,1907p
12009CR,collector,2017-12-23 10:28:18,362p
12003CR,extraCheck,2017-12-23 10:30:18,9673p
12016CR,packageDone,2017-12-23 10:34:18,9673p
12022CR,collector,2017-12-23 10:40:18,3608p
12025CR,packageDone,2017-12-23 10:43:18,2791p
12039CR,collector,2017-12-23 10:50:18,912p
12037CR,extraCheck,2017-12-23 10:51:18,1648p
12049CR,collector,2017-12-23 10:54:18,1954p
12047CR,packageDone,2017-12-23 11:06:18,1648p
12057CR,extraCheck,2017-12-23 11:14:18,3572p
12061CR,packageDone,2017-12-23 11:29:18,3572p
12070CR,collector,2017-12-23 11:32:18,5580p
12072CR,extraCheck,2017-12-23 11:34:18,6960p
12075CR,packageDone,2017-12-23 11:48:18,6960p
12084CR,extraCheck,2017-12-23 12:00:18,3260p
12097CR,collector,2017-12-23 12:13:18,5030p
12088CR,packageDone,2017-12-23 12:13:18,3260p
12104CR,collector,2017-12-23 12:20:18,4435p
12105CR,extraCheck,2017-12-23 12:23:18,1652p
12110CR,packageDone,2017-12-23 12:26:18,1652p
12113CR,extraCheck,2017-12-23 12:29:18,7236p
12115CR,packageDone,2017-12-23 12:44:18,7236p
12128CR,collector,2017-12-23 12:49:18,5210p
12132CR,extraCheck,2017-12-23 12:54:18,8760p
12138CR,packageDone,2017-12-23 13:06:18,8760p
12146CR,extraCheck,2017-12-23 13:14:18,6474p
12157CR,collector,2017-12-23 13:18:18,7938p
12153CR,packageDone,2017-12-23 13:20:18,6474p
12166CR,collector,2017-12-23 13:26:18,6227p
12172CR,packageDone,2017-12-23 13:44:18,8210p
12187CR,collector,2017-12-23 13:52:18,3856p
12182CR,extraCheck,2017-12-23 13:53:18,9181p
12198CR,collector,2017-12-23 14:04:18,5451p
12200CR,extraCheck,2017-12-23 14:11:18,9780p
12207CR,packageDone,2017-12-23 14:23:18,9780p
12213CR,collector,2017-12-23 14:25:18,6726p
12227CR,collector,2017-12-23 14:40:18,1921p
12221CR,packageDone,2017-12-23 14:41:18,4212p
12237CR,collector,2017-12-23 14:52:18,1828p
12246CR,extraCheck,2017-12-23 15:07:18,770p
12259CR,collector,2017-12-23 15:19:18,4366p
12250CR,packageDone,2017-12-23 15:21:18,770p
12265CR,extraCheck,2017-12-23 15:24:18,9818p
12268CR,packageDone,2017-12-23 15:35:18,9818p
12274CR,collector,2017-12-23 15:36:18,7452p
12280CR,extraCheck,2017-12-23 15:42:18,2354p
12285CR,collector,2017-12-23 15:43:18,4991p
12286CR,packageDone,2017-12-23 15:46:18,2354p
12292CR,extraCheck,2017-12-23 15:56:18,2091p
12296CR,packageDone,2017-12-23 16:04:18,2091p
12306CR,extraCheck,2017-12-23 16:06:18,1064p
12309CR,packageDone,2017-12-23 16:19:18,1064p
12318CR,packageDone,2017-12-23 16:25:18,3095p
12329CR,collector,2017-12-23 16:30:18,9631p
12332CR,collector,2017-12-23 16:32:18,1508p
12334CR,extraCheck,2017-12-23 16:39:18,3514p
12348CR,collector,2017-12-23 16:49:18,6689p
12342CR,packageDone,2017-12-23 16:53:18,3514p
12352CR,collector,2017-12-23 16:53:18,130p
12357CR,packageDone,2017-12-23 16:59:18,669p
12368CR,collector,2017-12-23 17:08:18,1748p
12366CR,extraCheck,2017-12-23 17:10:18,5921p
12371CR,packageDone,2017-12-23 17:20:18,5921p
12377CR,extraCheck,2017-12-23 17:25:18,326p
12380CR,packageDone,2017-12-23 17:39:18,326p
12389CR,extraCheck,2017-12-23 17:46:18,7327p
12403CR,collector,2017-12-23 17:55:18,6894p
12396CR,packageDone,2017-12-23 18:00:18,7327p
12409CR,collector,2017-12-23 18:02:18,7690p
12411CR,extraCheck,2017-12-23 18:04:18,3428p
12415CR,packageDone,2017-12-23 18:11:18,3428p
12420CR,collector,2017-12-23 18:13:18,5738p
12429CR,collector,2017-12-23 18:18:18,3415p
12424CR,extraCheck,2017-12-23 18:18:18,2332p
12431CR,packageDone,2017-12-23 18:22:18,2332p
12436CR,extraCheck,2017-12-23 18:27:18,4066p
12437CR,packageDone,2017-12-23 18:38:18,4066p
12447CR,extraCheck,2017-12-23 18:43:18,9246p
12452CR,packageDone,2017-12-23 18:47:18,9246p
12460CR,extraCheck,2017-12-23 18:52:18,4834p
12468CR,collector,2017-12-23 18:58:18,7843p
12471CR,collector,2017-12-23 19:01:18,5916p
12465CR,packageDone,2017-12-23 19:05:18,4834p
12487CR,collector,2017-12-23 19:10:18,9909p
12499CR,collector,2017-12-23 19:23:18,4938p
12489CR,packageDone,2017-12-23 19:26:18,9478p
12506CR,collector,2017-12-23 19:29:18,4858p
12515CR,collector,2017-12-23 19:36:18,8714p
12510CR,extraCheck,2017-12-23 19:38:18,9586p
12521CR,packageDone,2017-12-23 19:51:18,9586p
12528CR,extraCheck,2017-12-23 19:54:18,4841p
12535CR,collector,2017-12-23 20:00:18,322p
12532CR,packageDone,2017-12-23 20:09:18,4841p
12541CR,collector,2017-12-23 20:12:18,1272p
12543CR,extraCheck,2017-12-23 20:20:18,4738p
12551CR,packageDone,2017-12-23 20:27:18,4738p
12556CR,extraCheck,2017-12-23 20:37:18,7023p
12560CR,packageDone,2017-12-23 20:51:18,7023p
12576CR,collector,2017-12-23 21:06:18,6447p
12573CR,extraCheck,2017-12-23 21:10:18,6299p
12581CR,packageDone,2017-12-23 21:24:18,6299p
12591CR,extraCheck,2017-12-23 21:29:18,5100p
12595CR,collector,2017-12-23 21:31:18,5575p
12596CR,packageDone,2017-12-23 21:35:18,5100p
12614CR,extraCheck,2017-12-23 22:03:18,6726p
12622CR,collector,2017-12-23 22:05:18,9582p
12623CR,packageDone,2017-12-23 22:10:18,6726p
12630CR,extraCheck,2017-12-23 22:17:18,3183p
12633CR,packageDone,2017-12-23 22:21:18,3183p
12636CR,collector,2017-12-23 22:21:18,7723p
12641CR,extraCheck,2017-12-23 22:26:18,2549p
12646CR,collector,2017-12-23 22:32:18,2371p
12643CR,packageDone,2017-12-23 22:40:18,2549p
12658CR,extraCheck,2017-12-23 22:52:18,2666p
12669CR,collector,2017-12-23 23:03:18,7924p
12662CR,packageDone,2017-12-23 23:06:18,2666p
12679CR,extraCheck,2017-12-23 23:18:18,9773p
12685CR,collector,2017-12-23 23:20:18,3535p
12692CR,collector,2017-12-23 23:26:18,5484p
12687CR,packageDone,2017-12-23 23:29:18,9773p
12699CR,extraCheck,2017-12-23 23:39:18,1346p
12702CR,packageDone,2017-12-23 23:51:18,1346p
12708CR,collector,2017-12-23 23:53:18,9265p
12712CR,extraCheck,2017-12-24 00:02:18,4150p
12718CR,packageDone,2017-12-24 00:07:18,4150p
12722CR,extraCheck,2017-12-24 00:16:18,7310p
12731CR,collector,2017-12-24 00:26:18,8303p
12727CR,packageDone,2017-12-24 00:31:18,7310p
12736CR,extraCheck,2017-12-24 00:40:18,767p
12743CR,packageDone,2017-12-24 00:43:18,767p
12747CR,extraCheck,2017-12-24 00:53:18,5173p
12749CR,packageDone,2017-12-24 01:08:18,5173p
12756CR,collector,2017-12-24 01:10:18,3577p
12762CR,extraCheck,2017-12-24 01:14:18,4842p
12769CR,collector,2017-12-24 01:15:18,925p
12770CR,packageDone,2017-12-24 01:27:18,4842p
12778CR,extraCheck,2017-12-24 01:37:18,7905p
12782CR,collector,2017-12-24 01:41:18,3811p
12780CR,packageDone,2017-12-24 01:51:18,7905p
12788CR,extraCheck,2017-12-24 02:02:18,7119p
12790CR,packageDone,2017-12-24 02:14:18,7119p
12795CR,packageDone,2017-12-24 02:26:18,7939p
12803CR,extraCheck,2017-12-24 02:31:18,9334p
12804CR,packageDone,2017-12-24 02:45:18,9334p
12812CR,extraCheck,2017-12-24 02:55:18,6753p
12817CR,collector,2017-12-24 03:05:18,8351p
12814CR,packageDone,2017-12-24 03:09:18,6753p
12826CR,extraCheck,2017-12-24 03:20:18,5140p
12832CR,packageDone,2017-12-24 03:32:18,5140p
12838CR,extraCheck,2017-12-24 03:42:18,2996p
12846CR,collector,2017-12-24 03:45:18,309p
12843CR,packageDone,2017-12-24 03:48:18,2996p
12851CR,collector,2017-12-24 03:51:18,6830p
12855CR,packageDone,2017-12-24 04:03:18,7624p
12863CR,extraCheck,2017-12-24 04:09:18,5685p
12871CR,collector,2017-12-24 04:16:18,1199p
12867CR,packageDone,2017-12-24 04:22:18,5685p
12877CR,extraCheck,2017-12-24 04:32:18,8734p
12886CR,packageDone,2017-12-24 04:44:18,8734p
12899CR,collector,2017-12-24 04:49:18,7882p
12907CR,collector,2017-12-24 04:54:18,2512p
12901CR,extraCheck,2017-12-24 04:57:18,9211p
12912CR,collector,2017-12-24 05:00:18,1528p
12910CR,packageDone,2017-12-24 05:10:18,9211p
12927CR,packageDone,2017-12-24 05:37:18,7254p
12932CR,packageDone,2017-12-24 05:47:18,9521p
12943CR,extraCheck,2017-12-24 05:55:18,7512p
12948CR,collector,2017-12-24 05:58:18,4695p
12950CR,packageDone,2017-12-24 06:05:18,7512p
12959CR,collector,2017-12-24 06:06:18,8145p
12967CR,extraCheck,2017-12-24 06:19:18,6551p
12975CR,collector,2017-12-24 06:20:18,1222p
12984CR,collector,2017-12-24 06:27:18,5121p
12977CR,packageDone,2017-12-24 06:30:18,6551p
12996CR,extraCheck,2017-12-24 06:35:18,8226p
12999CR,packageDone,2017-12-24 06:47:18,8226p
13005CR,collector,2017-12-24 06:49:18,6049p
13010CR,extraCheck,2017-12-24 06:52:18,50p
13023CR,collector,2017-12-24 07:05:18,3794p
13017CR,packageDone,2017-12-24 07:06:18,50p
13030CR,extraCheck,2017-12-24 07:17:18,7308p
13033CR,packageDone,2017-12-24 07:21:18,7308p
13039CR,extraCheck,2017-12-24 07:25:18,2242p
13041CR,collector,2017-12-24 07:27:18,538p
13042CR,packageDone,2017-12-24 07:39:18,2242p
13050CR,collector,2017-12-24 07:40:18,2792p
13054CR,extraCheck,2017-12-24 07:49:18,4524p
13057CR,packageDone,2017-12-24 07:57:18,4524p
13064CR,extraCheck,2017-12-24 08:00:18,4384p
13065CR,packageDone,2017-12-24 08:08:18,4384p
13068CR,extraCheck,2017-12-24 08:18:18,5737p
13072CR,packageDone,2017-12-24 08:29:18,5737p
13091CR,collector,2017-12-24 08:41:18,5136p
13083CR,packageDone,2017-12-24 08:44:18,6934p
13095CR,collector,2017-12-24 08:46:18,862p
13100CR,extraCheck,2017-12-24 08:47:18,7219p
13102CR,packageDone,2017-12-24 08:59:18,7219p
13113CR,packageDone,2017-12-24 09:04:18,1732p
13121CR,extraCheck,2017-12-24 09:12:18,7286p
13135CR,collector,2017-12-24 09:19:18,6415p
13137CR,collector,2017-12-24 09:21:18,7964p
13129CR,packageDone,2017-12-24 09:24:18,7286p
13153CR,collector,2017-12-24 09:28:18,121p
13157CR,packageDone,2017-12-24 09:36:18,7476p
13177CR,collector,2017-12-24 09:46:18,1706p
13178CR,collector,2017-12-24 09:50:18,3783p
13166CR,packageDone,2017-12-24 09:50:18,3717p
13189CR,extraCheck,2017-12-24 10:02:18,8871p
13195CR,packageDone,2017-12-24 10:06:18,8871p
13204CR,collector,2017-12-24 10:12:18,8284p
13207CR,collector,2017-12-24 10:15:18,5148p
13206CR,extraCheck,2017-12-24 10:19:18,4236p
13220CR,collector,2017-12-24 10:24:18,5342p
13221CR,collector,2017-12-24 10:25:18,1702p
13218CR,packageDone,2017-12-24 10:33:18,4236p
13233CR,extraCheck,2017-12-24 10:40:18,5887p
13240CR,collector,2017-12-24 10:44:18,9804p
13243CR,collector,2017-12-24 10:47:18,3616p
13238CR,packageDone,2017-12-24 10:51:18,5887p
13251CR,extraCheck,2017-12-24 10:59:18,8796p
13252CR,packageDone,2017-12-24 11:10:18,8796p
13257CR,extraCheck,2017-12-24 11:20:18,3783p
13261CR,packageDone,2017-12-24 11:32:18,3783p
13274CR,collector,2017-12-24 11:48:18,4868p
13280CR,collector,2017-12-24 11:55:18,3566p
13282CR,extraCheck,2017-12-24 12:02:18,4476p
13288CR,packageDone,2017-12-24 12:07:18,4476p
13291CR,packageDone,2017-12-24 12:15:18,4192p
13298CR,extraCheck,2017-12-24 12:17:18,2923p
13302CR,packageDone,2017-12-24 12:33:18,2923p
13316CR,extraCheck,2017-12-24 12:37:18,9737p
13323CR,collector,2017-12-24 12:42:18,2370p
13321CR,packageDone,2017-12-24 12:44:18,9737p
13329CR,collector,2017-12-24 12:47:18,6008p
13341CR,collector,2017-12-24 12:53:18,3970p
13333CR,extraCheck,2017-12-24 12:55:18,5598p
13349CR,collector,2017-12-24 13:02:18,5480p
13347CR,packageDone,2017-12-24 13:10:18,5598p
13357CR,extraCheck,2017-12-24 13:15:18,866p
13361CR,collector,2017-12-24 13:17:18,8518p
13363CR,packageDone,2017-12-24 13:19:18,866p
13370CR,extraCheck,2017-12-24 13:25:18,4947p
13373CR,packageDone,2017-12-24 13:41:18,4947p
13381CR,collector,2017-12-24 13:44:18,5520p
13383CR,extraCheck,2017-12-24 13:52:18,6246p
13393CR,packageDone,2017-12-24 13:56:18,6246p
13407CR,collector,2017-12-24 14:11:18,837p
13405CR,extraCheck,2017-12-24 14:15:18,1809p
13417CR,collector,2017-12-24 14:19:18,5446p
13413CR,packageDone,2017-12-24 14:20:18,1809p
13426CR,extraCheck,2017-12-24 14:31:18,5989p
13429CR,packageDone,2017-12-24 14:37:18,5989p
13442CR,collector,2017-12-24 14:49:18,4930p
13443CR,collector,2017-12-24 14:51:18,9379p
13452CR,extraCheck,2017-12-24 14:57:18,362p
13460CR,collector,2017-12-24 15:08:18,2921p
13454CR,packageDone,2017-12-24 15:11:18,362p
13464CR,collector,2017-12-24 15:13:18,2380p
13470CR,packageDone,2017-12-24 15:27:18,3608p
13476CR,extraCheck,2017-12-24 15:30:18,912p
13478CR,packageDone,2017-12-24 15:44:18,912p
13481CR,extraCheck,2017-12-24 15:54:18,1954p
13486CR,packageDone,2017-12-24 15:58:18,1954p
13491CR,extraCheck,2017-12-24 16:04:18,5580p
13495CR,collector,2017-12-24 16:05:18,6046p
13494CR,packageDone,2017-12-24 16:11:18,5580p
13517CR,extraCheck,2017-12-24 16:36:18,5030p
13519CR,packageDone,2017-12-24 16:44:18,5030p
13535CR,collector,2017-12-24 16:50:18,8834p
13529CR,extraCheck,2017-12-24 16:57:18,4435p
13541CR,collector,2017-12-24 16:58:18,1990p
13547CR,collector,2017-12-24 17:00:18,3861p
13546CR,packageDone,2017-12-24 17:00:18,4435p
13562CR,collector,2017-12-24 17:10:18,9824p
13567CR,collector,2017-12-24 17:14:18,5187p
13576CR,collector,2017-12-24 17:27:18,637p
13578CR,extraCheck,2017-12-24 17:32:18,7938p
13584CR,packageDone,2017-12-24 17:45:18,7938p
13592CR,extraCheck,2017-12-24 17:55:18,7723p
13596CR,collector,2017-12-24 18:07:18,7719p
13594CR,packageDone,2017-12-24 18:09:18,7723p
13606CR,extraCheck,2017-12-24 18:16:18,6227p
13607CR,packageDone,2017-12-24 18:26:18,6227p
13613CR,extraCheck,2017-12-24 18:31:18,3856p
13616CR,packageDone,2017-12-24 18:37:18,3856p
13621CR,collector,2017-12-24 18:41:18,572p
13626CR,extraCheck,2017-12-24 18:46:18,5451p
13632CR,packageDone,2017-12-24 19:00:18,5451p
13637CR,collector,2017-12-24 19:00:18,5690p
13646CR,extraCheck,2017-12-24 19:20:18,1828p
13649CR,packageDone,2017-12-24 19:34:18,1828p
13657CR,collector,2017-12-24 19:35:18,9185p
13662CR,extraCheck,2017-12-24 19:41:18,4366p
13667CR,packageDone,2017-12-24 19:51:18,4366p
13673CR,extraCheck,2017-12-24 19:55:18,7452p
13678CR,collector,2017-12-24 20:01:18,6849p
13676CR,packageDone,2017-12-24 20:09:18,7452p
13690CR,extraCheck,2017-12-24 20:17:18,4991p
13693CR,packageDone,2017-12-24 20:20:18,4991p
13705CR,extraCheck,2017-12-24 20:40:18,9631p
13709CR,collector,2017-12-24 20:41:18,4675p
13714CR,collector,2017-12-24 20:47:18,6462p
13710CR,packageDone,2017-12-24 20:55:18,9631p
13726CR,collector,2017-12-24 20:57:18,3950p
13729CR,extraCheck,2017-12-24 20:59:18,1508p
13733CR,packageDone,2017-12-24 21:10:18,1508p
13749CR,collector,2017-12-24 21:19:18,7120p
13742CR,extraCheck,2017-12-24 21:20:18,6689p
13752CR,packageDone,2017-12-24 21:32:18,6689p
13761CR,extraCheck,2017-12-24 21:41:18,130p
13766CR,collector,2017-12-24 21:46:18,4873p
13762CR,packageDone,2017-12-24 21:48:18,130p
13779CR,collector,2017-12-24 21:58:18,3320p
13776CR,extraCheck,2017-12-24 22:00:18,1748p
13789CR,collector,2017-12-24 22:11:18,2427p
13781CR,packageDone,2017-12-24 22:14:18,1748p
13800CR,collector,2017-12-24 22:33:18,4235p
13810CR,packageDone,2017-12-24 22:56:18,7690p
13816CR,collector,2017-12-24 22:59:18,5943p
13819CR,extraCheck,2017-12-24 23:02:18,5738p
13826CR,packageDone,2017-12-24 23:17:18,5738p
13849CR,collector,2017-12-24 23:41:18,2939p
13857CR,collector,2017-12-24 23:41:18,1682p
13860CR,packageDone,2017-12-24 23:49:18,7843p
13866CR,collector,2017-12-24 23:50:18,6874p
13871CR,extraCheck,2017-12-25 00:00:18,5916p
13881CR,collector,2017-12-25 00:02:18,6663p
13890CR,collector,2017-12-25 00:13:18,4838p
13891CR,extraCheck,2017-12-25 00:16:18,9909p
13900CR,packageDone,2017-12-25 00:30:18,9909p
13912CR,collector,2017-12-25 00:36:18,3393p
13915CR,extraCheck,2017-12-25 00:38:18,4938p
13922CR,packageDone,2017-12-25 00:48:18,4938p
13931CR,extraCheck,2017-12-25 00:52:18,5943p
13937CR,collector,2017-12-25 00:57:18,2613p
13934CR,packageDone,2017-12-25 00:59:18,5943p
13947CR,collector,2017-12-25 01:05:18,2483p
13948CR,collector,2017-12-25 01:06:18,8037p
13943CR,packageDone,2017-12-25 01:12:18,4858p
13958CR,extraCheck,2017-12-25 01:19:18,8714p
13960CR,packageDone,2017-12-25 01:30:18,8714p
13968CR,extraCheck,2017-12-25 01:38:18,322p
13971CR,packageDone,2017-12-25 01:52:18,322p
13981CR,collector,2017-12-25 01:58:18,9870p
13976CR,packageDone,2017-12-25 02:07:18,1272p
13988CR,extraCheck,2017-12-25 02:18:18,6447p
13996CR,packageDone,2017-12-25 02:31:18,6447p
14003CR,extraCheck,2017-12-25 02:43:18,5575p
14010CR,collector,2017-12-25 02:48:18,1799p
14011CR,collector,2017-12-25 02:50:18,3253p
14006CR,packageDone,2017-12-25 02:50:18,5575p
14021CR,extraCheck,2017-12-25 03:13:18,9582p
14024CR,packageDone,2017-12-25 03:24:18,9582p
14035CR,extraCheck,2017-12-25 03:35:18,2371p
14043CR,packageDone,2017-12-25 03:47:18,2371p
14055CR,collector,2017-12-25 03:48:18,1079p
14059CR,extraCheck,2017-12-25 03:58:18,7924p
14068CR,collector,2017-12-25 03:58:18,8777p
14069CR,packageDone,2017-12-25 04:08:18,7924p
14074CR,collector,2017-12-25 04:11:18,9965p
14081CR,extraCheck,2017-12-25 04:21:18,3535p
14086CR,packageDone,2017-12-25 04:27:18,3535p
14096CR,collector,2017-12-25 04:30:18,8826p
14101CR,collector,2017-12-25 04:35:18,5335p
14098CR,extraCheck,2017-12-25 04:40:18,5484p
14109CR,packageDone,2017-12-25 04:53:18,5484p
14113CR,collector,2017-12-25 04:57:18,9420p
14118CR,extraCheck,2017-12-25 05:04:18,1990p
14125CR,packageDone,2017-12-25 05:16:18,1990p
14138CR,collector,2017-12-25 05:22:18,502p
14140CR,packageDone,2017-12-25 05:31:18,9265p
14149CR,collector,2017-12-25 05:36:18,5477p
14151CR,collector,2017-12-25 05:40:18,7271p
14154CR,extraCheck,2017-12-25 05:42:18,8303p
14163CR,packageDone,2017-12-25 05:55:18,8303p
14179CR,collector,2017-12-25 06:12:18,9106p
14182CR,collector,2017-12-25 06:14:18,5018p
14185CR,collector,2017-12-25 06:17:18,5843p
14192CR,extraCheck,2017-12-25 06:28:18,3577p
14199CR,packageDone,2017-12-25 06:41:18,3577p
14204CR,extraCheck,2017-12-25 06:45:18,925p
14207CR,packageDone,2017-12-25 06:51:18,925p
14212CR,collector,2017-12-25 06:57:18,6484p
14222CR,extraCheck,2017-12-25 07:17:18,3811p
14224CR,packageDone,2017-12-25 07:28:18,3811p
14232CR,extraCheck,2017-12-25 07:31:18,8351p
14241CR,collector,2017-12-25 07:42:18,8638p
14248CR,extraCheck,2017-12-25 07:54:18,309p
14257CR,collector,2017-12-25 08:03:18,1768p
14250CR,packageDone,2017-12-25 08:07:18,309p
14268CR,extraCheck,2017-12-25 08:16:18,6830p
14271CR,packageDone,2017-12-25 08:21:18,6830p
14279CR,collector,2017-12-25 08:28:18,4659p
14276CR,packageDone,2017-12-25 08:30:18,1199p
14289CR,collector,2017-12-25 08:37:18,4940p
14293CR,collector,2017-12-25 08:38:18,8387p
14287CR,extraCheck,2017-12-25 08:39:18,7882p
