Product,Price,Shelf,ExtraCheck
927,30.9,363,true
1105,61.7,363,true
1170,91.71,363,true
2041,20.52,363,true
2476,90.61,363,true
2569,21.07,363,true
2910,30.15,363,true
3109,76.75,363,true
3397,35.04,363,true
5346,39.94,363,true
5692,97.68,363,true
5931,76.69,363,true
5948,43.39,363,true
5954,75.09,363,true
6053,96.42,363,true
8061,29.57,363,true
8833,99.54,363,true
1119,98.99,303,true
1318,40.83,303,true
1646,56.25,303,true
2440,93.43,303,true
3676,67.66,303,true
4256,46.14,303,true
4301,43.26,303,true
4535,95.34,303,true
5807,95.06,303,true
6547,68.8,303,true
6766,66.53,303,true
6777,20.63,303,true
7853,23.8,303,true
7994,48.47,303,true
8111,86.48,303,true
8162,21.95,303,true
8307,45.52,303,true
8557,34.96,303,true
9044,91.88,303,true
9536,29.43,303,true
5194,71.89,143,false
8799,30.39,296,false
304,89.57,30,true
868,67.4,30,true
1176,33.3,30,true
1443,65.66,30,true
1785,52.04,30,true
1831,43.77,30,true
2038,51.44,30,true
2141,82.28,30,true
2177,43.9,30,true
2903,82.69,30,true
3217,50.98,30,true
3547,65.44,30,true
5225,61.42,30,true
6122,74.66,30,true
7147,49.23,30,true
7968,45.61,30,true
7999,81.88,30,true
8196,52.71,30,true
8511,31.59,30,true
8554,48.6,30,true
402,76.2,80,true
647,36.69,80,true
968,61.22,80,true
3131,90.43,80,true
3634,49.76,80,true
4056,59.38,80,true
4862,69.95,80,true
6610,78.5,80,true
6711,70.3,80,true
7714,78.69,80,true
7758,77.85,80,true
7766,72.45,80,true
8019,48.53,80,true
8772,96.8,80,true
9033,57.79,80,true
9073,97.63,80,true
9706,63.71,80,true
9726,68.3,80,true
9764,65.95,80,true
9860,82.14,80,true
265,40.73,492,true
347,24.53,492,true
436,39.11,492,true
1352,56.16,492,true
3165,34.94,492,true
3735,83.3,492,true
4961,36.01,492,true
5255,78.42,492,true
5515,80.95,492,true
5668,92.71,492,true
7399,38.18,492,true
7831,73.6,492,true
7889,46.63,492,true
8716,62.64,492,true
8811,57.29,492,true
8821,99.52,492,true
9325,36.65,492,true
9393,44.54,492,true
9490,29.51,492,true
9498,26.14,492,true
2415,75.95,256,false
15,23.1,251,true
625,21.14,251,true
1017,34.14,251,true
1031,42.82,251,true
1620,99.7,251,true
1634,94.26,251,true
1860,34.85,251,true
1900,65.93,251,true
2395,48.4,251,true
2704,86.69,251,true
2719,80.43,251,true
2796,26.5,251,true
3395,50.41,251,true
3694,21.99,251,true
3964,33.05,251,true
4084,78.27,251,true
4184,21.11,251,true
4531,24.34,251,true
5101,51.49,251,true
5689,45.42,251,true
7834,33.65,315,false
7689,83.77,400,false
2481,25.14,487,false
5730,92.29,435,false
547,62.58,422,true
918,84.6,422,true
1075,60.66,422,true
1320,39.62,422,true
1565,48.95,422,true
2052,81.55,422,true
2408,66.59,422,true
3278,53.11,422,true
3972,75.02,422,true
3973,49.91,422,true
4433,64.39,422,true
5855,80.74,422,true
6084,88.85,422,true
6231,23.59,422,true
7085,54.87,422,true
7884,45.48,422,true
8066,56.21,422,true
9001,56.86,422,true
9159,81.78,422,true
108,84.97,210,true
233,80.89,210,true
1217,26.16,210,true
3460,46.03,210,true
3642,34.7,210,true
3657,68.32,210,true
4533,41.4,210,true
6392,50.87,210,true
6572,63.65,210,true
7031,21.32,210,true
7258,75.86,210,true
7979,55.01,210,true
8514,95.42,210,true
8565,22.21,210,true
8654,46.16,210,true
8829,89.0,210,true
9118,65.33,210,true
9129,23.8,210,true
9240,66.51,210,true
9317,59.74,210,true
1399,94.21,336,true
2578,90.16,336,true
4447,48.24,336,true
4563,46.51,336,true
5334,72.02,336,true
5996,81.33,336,true
6926,99.96,336,true
7273,87.37,336,true
7277,58.86,336,true
7442,56.35,336,true
7480,37.11,336,true
7494,79.39,336,true
7640,23.36,336,true
8243,61.43,336,true
8945,43.28,336,true
8961,39.95,336,true
9029,89.65,336,true
9031,64.59,336,true
9359,28.61,336,true
9402,24.74,336,true
8586,38.39,455,false
556,57.99,55,true
797,92.6,55,true
1530,66.18,55,true
1814,92.11,55,true
1959,58.41,55,true
2061,65.57,55,true
2513,30.81,55,true
2830,99.37,55,true
4680,30.88,55,true
4700,32.63,55,true
4737,43.7,55,true
4739,33.49,55,true
5109,88.89,55,true
6203,92.51,55,true
7770,53.86,55,true
7943,88.36,55,true
8089,67.77,55,true
8110,70.04,55,true
8189,77.32,55,true
8877,24.24,55,true
32,42.5,25,true
984,59.47,25,true
1288,87.77,25,true
1300,50.77,25,true
1657,24.11,25,true
4502,31.75,25,true
5158,81.92,25,true
5274,62.68,25,true
6071,55.28,25,true
6714,60.18,25,true
7328,89.76,25,true
7405,25.32,25,true
8778,45.0,25,true
9067,25.91,25,true
9115,54.36,25,true
9472,81.72,25,true
9579,32.11,25,true
9655,34.6,25,true
9712,41.33,25,true
9827,50.16,25,true
745,82.38,15,true
1149,56.57,15,true
1529,34.34,15,true
2490,30.26,15,true
2869,54.15,15,true
4045,71.29,15,true
4104,60.47,15,true
4161,52.98,15,true
4171,75.65,15,true
4187,41.62,15,true
4435,81.45,15,true
4663,89.15,15,true
5291,83.07,15,true
5411,58.64,15,true
5565,91.69,15,true
7004,54.33,15,true
7036,51.82,15,true
7091,62.3,15,true
7753,74.17,15,true
8153,46.79,15,true
525,79.89,296,true
755,23.47,296,true
1417,24.63,296,true
1685,36.72,296,true
2853,63.89,296,true
3312,86.41,296,true
3384,39.76,296,true
3502,85.55,296,true
3648,65.38,296,true
4159,83.35,296,true
4358,98.57,296,true
6027,54.29,296,true
6660,81.41,296,true
7214,75.83,296,true
7392,61.13,296,true
8250,81.3,296,true
8460,29.4,296,true
9196,88.14,296,true
430,29.97,397,true
681,39.14,397,true
876,32.78,397,true
883,90.69,397,true
1724,93.24,397,true
1837,63.55,397,true
3228,50.54,397,true
3612,30.81,397,true
3746,47.82,397,true
5155,88.62,397,true
5396,98.71,397,true
6181,25.9,397,true
6713,32.99,397,true
6774,29.04,397,true
7059,55.33,397,true
7205,97.01,397,true
8039,25.77,397,true
8396,62.52,397,true
8766,36.77,397,true
8984,77.54,397,true
245,61.63,295,true
254,83.12,295,true
2094,37.7,295,true
2184,88.21,295,true
2273,36.28,295,true
2392,82.12,295,true
3257,76.9,295,true
5763,26.27,295,true
6539,33.79,295,true
6923,56.79,295,true
8559,47.44,295,true
8645,73.19,295,true
8730,33.04,295,true
9003,55.22,295,true
9276,76.68,295,true
9327,58.39,295,true
9338,21.11,295,true
9619,68.5,295,true
708,31.33,261,true
1301,50.45,261,true
2759,94.68,261,true
3049,66.93,261,true
3409,32.31,261,true
3719,30.31,261,true
3759,39.17,261,true
3913,21.49,261,true
4475,35.39,261,true
4659,68.21,261,true
5278,29.16,261,true
5537,88.86,261,true
5554,48.33,261,true
5759,82.8,261,true
6139,66.02,261,true
6986,52.79,261,true
7115,24.57,261,true
7194,49.38,261,true
7726,93.34,261,true
8671,34.06,261,true
346,60.05,147,true
808,85.75,147,true
1328,28.27,147,true
1865,57.96,147,true
2406,55.0,147,true
2938,53.87,147,true
3455,35.58,147,true
3721,51.27,147,true
4384,39.75,147,true
4633,55.88,147,true
4830,62.19,147,true
5895,30.72,147,true
6086,47.15,147,true
6891,34.49,147,true
7554,64.04,147,true
7578,34.06,147,true
9261,35.03,147,true
9464,90.68,147,true
9701,20.3,147,true
9845,68.39,147,true
1277,49.62,229,true
2610,94.0,229,true
3132,66.79,229,true
3151,32.46,229,true
3774,43.41,229,true
4008,36.06,229,true
4499,24.85,229,true
5188,72.47,229,true
6325,77.92,229,true
6401,71.45,229,true
6799,74.78,229,true
7100,72.54,229,true
7105,48.97,229,true
8252,65.61,229,true
8676,63.25,229,true
9407,84.46,229,true
9541,33.0,229,true
9897,45.1,229,true
344,53.17,208,true
1281,99.64,208,true
2047,82.72,208,true
2664,28.02,208,true
3428,23.52,208,true
3433,75.93,208,true
5819,80.42,208,true
6370,20.07,208,true
6517,80.79,208,true
7242,92.82,208,true
7842,22.48,208,true
8150,40.18,208,true
8406,81.68,208,true
8704,31.89,208,true
9297,82.41,208,true
9495,50.11,208,true
9611,74.56,208,true
9665,47.81,208,true
9837,97.09,208,true
9858,68.19,208,true
3159,54.73,272,false
776,40.99,452,true
1198,52.42,452,true
1400,93.28,452,true
2143,22.43,452,true
3055,33.73,452,true
3450,64.66,452,true
4333,75.65,452,true
4823,32.81,452,true
5324,22.11,452,true
6672,82.39,452,true
6733,90.15,452,true
6865,73.42,452,true
7390,52.31,452,true
8244,59.89,452,true
8470,69.66,452,true
8531,86.77,452,true
9205,28.19,452,true
9349,95.65,452,true
9356,97.67,452,true
9433,54.03,452,true
1270,77.8,394,true
1355,31.9,394,true
1722,59.77,394,true
1902,28.52,394,true
4534,35.56,394,true
4590,32.59,394,true
4833,66.18,394,true
4843,80.44,394,true
5279,50.03,394,true
5868,66.78,394,true
7272,69.77,394,true
8266,48.11,394,true
9400,71.49,394,true
9649,98.05,394,true
9702,38.01,394,true
9802,32.36,394,true
9808,81.04,394,true
9882,53.51,394,true
9893,65.95,394,true
564,60.95,409,true
902,77.09,409,true
2718,64.59,409,true
2927,61.33,409,true
3453,95.08,409,true
4116,96.69,409,true
4780,83.15,409,true
5972,84.74,409,true
6065,71.07,409,true
6802,61.71,409,true
6875,75.64,409,true
7373,35.43,409,true
7475,59.84,409,true
7525,98.0,409,true
7536,35.67,409,true
7579,38.41,409,true
7764,26.17,409,true
7865,96.11,409,true
8139,70.71,409,true
8161,81.76,409,true
950,44.59,275,true
2162,85.41,275,true
2302,72.33,275,true
2920,45.66,275,true
3760,61.8,275,true
4323,98.81,275,true
4335,43.88,275,true
5192,66.67,275,true
5310,56.29,275,true
6583,62.3,275,true
6817,28.92,275,true
7967,60.01,275,true
8335,38.13,275,true
8604,27.49,275,true
8665,40.56,275,true
8740,93.43,275,true
8794,55.82,275,true
9202,55.38,275,true
9308,85.54,275,true
9435,34.79,275,true
2750,48.22,8,false
7914,70.35,272,false
664,66.75,61,false
830,68.66,218,true
1727,67.26,218,true
1997,78.71,218,true
2029,79.31,218,true
3260,68.15,218,true
3852,49.39,218,true
4214,32.92,218,true
4404,99.29,218,true
4708,61.2,218,true
5148,23.91,218,true
5959,61.99,218,true
7437,40.48,218,true
8140,63.15,218,true
8283,70.66,218,true
8448,98.69,218,true
8574,91.54,218,true
8988,99.66,218,true
9096,86.51,218,true
9172,81.42,218,true
9222,58.1,218,true
7421,76.9,168,false
44,81.97,294,true
835,96.09,294,true
1047,80.82,294,true
1208,86.3,294,true
1302,58.04,294,true
1349,69.49,294,true
2784,54.55,294,true
4066,89.86,294,true
4375,98.25,294,true
4376,79.14,294,true
5283,78.43,294,true
5739,59.92,294,true
5999,44.62,294,true
6300,48.87,294,true
6523,33.38,294,true
6638,53.71,294,true
6957,22.4,294,true
7538,65.4,294,true
7767,99.06,294,true
8263,65.83,294,true
133,56.65,326,true
217,21.15,326,true
593,71.52,326,true
1359,93.96,326,true
1406,61.54,326,true
2607,93.31,326,true
2663,53.03,326,true
4329,21.09,326,true
5075,88.7,326,true
5277,53.04,326,true
5573,76.47,326,true
5903,22.13,326,true
6059,45.3,326,true
6224,53.01,326,true
6613,84.02,326,true
7026,72.26,326,true
8127,38.07,326,true
9184,68.12,326,true
9354,75.95,326,true
9879,31.58,326,true
5282,62.08,149,false
861,28.69,286,true
904,43.85,286,true
1313,55.19,286,true
2468,34.4,286,true
2950,75.4,286,true
3112,52.82,286,true
3349,46.43,286,true
4124,65.73,286,true
4824,45.96,286,true
5084,81.87,286,true
6352,86.66,286,true
7627,53.65,286,true
7768,62.22,286,true
8031,83.88,286,true
8694,41.75,286,true
8895,33.2,286,true
8911,72.64,286,true
9058,71.77,286,true
9316,96.46,286,true
9321,55.3,286,true
1907,46.08,156,true
2040,21.38,156,true
2385,43.94,156,true
3352,34.0,156,true
3415,74.1,156,true
3550,32.09,156,true
3653,99.84,156,true
3997,83.59,156,true
4707,51.13,156,true
5265,68.84,156,true
5311,44.29,156,true
5563,51.55,156,true
5886,61.7,156,true
6055,96.32,156,true
6087,55.24,156,true
7000,22.9,156,true
8046,61.3,156,true
8343,80.43,156,true
8684,21.82,156,true
8685,96.67,156,true
295,48.63,97,true
1447,88.58,97,true
1482,36.17,97,true
1811,22.24,97,true
2277,81.85,97,true
2582,81.14,97,true
2621,59.04,97,true
3652,65.72,97,true
4155,83.47,97,true
4425,67.97,97,true
6591,54.11,97,true
6993,76.27,97,true
7398,75.84,97,true
7422,96.18,97,true
7713,70.02,97,true
7869,25.14,97,true
7952,64.98,97,true
8202,67.56,97,true
8387,30.61,97,true
8450,20.05,97,true
834,30.83,451,false
87,46.0,91,true
291,77.92,91,true
1652,24.8,91,true
1840,79.74,91,true
2149,46.12,91,true
2912,27.64,91,true
2916,93.65,91,true
3781,79.52,91,true
4213,81.2,91,true
5082,36.5,91,true
5889,27.79,91,true
6000,24.92,91,true
6657,80.49,91,true
6887,74.52,91,true
7215,98.35,91,true
7701,85.9,91,true
8401,82.38,91,true
8642,80.67,91,true
396,21.14,237,true
671,47.86,237,true
683,98.63,237,true
1046,28.86,237,true
1326,95.27,237,true
1746,94.84,237,true
1776,65.97,237,true
1789,88.11,237,true
2199,73.38,237,true
2776,51.67,237,true
2815,84.04,237,true
2867,51.12,237,true
2986,77.68,237,true
3038,91.54,237,true
3510,74.43,237,true
3787,90.63,237,true
3846,70.54,237,true
3949,57.06,237,true
6385,77.94,237,true
6470,20.25,237,true
8658,66.14,420,false
163,50.42,59,true
2163,88.92,59,true
3463,76.74,59,true
3690,93.24,59,true
4013,25.79,59,true
4055,82.11,59,true
4090,54.39,59,true
4413,34.65,59,true
4603,81.85,59,true
4842,79.48,59,true
5459,69.12,59,true
5754,78.23,59,true
6504,98.28,59,true
6592,44.72,59,true
6731,37.52,59,true
6803,82.04,59,true
7381,22.97,59,true
8222,57.74,59,true
8508,41.73,59,true
8783,89.45,59,true
99,84.63,120,true
126,26.86,120,true
1147,62.58,120,true
1491,38.93,120,true
2068,41.64,120,true
2122,43.1,120,true
2380,90.73,120,true
2978,86.08,120,true
3728,79.43,120,true
3818,98.66,120,true
3914,67.08,120,true
4219,37.97,120,true
5978,33.96,120,true
6210,40.45,120,true
6280,85.56,120,true
6623,24.39,120,true
7602,21.76,120,true
7656,33.23,120,true
8345,27.32,120,true
8348,68.37,120,true
58,43.43,320,true
223,56.74,320,true
1239,55.54,320,true
1248,52.32,320,true
1688,31.13,320,true
1890,57.64,320,true
3748,26.57,320,true
5105,55.74,320,true
5973,99.27,320,true
6555,32.58,320,true
7327,61.25,320,true
7702,35.66,320,true
7872,68.76,320,true
8477,20.18,320,true
8573,61.65,320,true
9187,60.34,320,true
9256,65.57,320,true
9646,97.74,320,true
9685,32.34,320,true
9886,53.24,320,true
501,48.85,448,true
746,47.21,448,true
1387,86.52,448,true
1806,49.27,448,true
2112,22.93,448,true
2200,40.68,448,true
2819,49.84,448,true
3211,66.73,448,true
3811,76.76,448,true
3893,87.61,448,true
4268,78.77,448,true
4451,45.78,448,true
4690,29.53,448,true
5471,88.09,448,true
5740,66.62,448,true
6860,70.67,448,true
7067,90.32,448,true
7487,31.27,448,true
7978,79.45,448,true
735,93.57,493,false
941,45.18,194,true
2121,21.92,194,true
3417,90.81,194,true
3655,24.84,194,true
3798,25.8,194,true
4162,58.24,194,true
4556,83.88,194,true
4681,41.26,194,true
4932,21.83,194,true
4981,82.26,194,true
5520,22.81,194,true
5736,92.7,194,true
6270,81.12,194,true
6796,22.33,194,true
7160,84.83,194,true
7208,48.84,194,true
7326,64.24,194,true
7533,94.42,194,true
8025,57.4,194,true
8689,32.96,194,true
188,47.76,283,true
261,68.58,283,true
917,71.14,283,true
1939,73.86,283,true
2103,30.6,283,true
2629,91.66,283,true
3316,62.28,283,true
3362,85.83,283,true
4745,74.26,283,true
6058,88.39,283,true
6108,67.45,283,true
6173,29.44,283,true
6457,75.06,283,true
8289,79.99,283,true
8653,99.36,283,true
9080,96.88,283,true
9243,43.12,283,true
9564,78.39,283,true
9597,36.2,283,true
9970,76.72,283,true
2022,52.48,358,false
803,43.67,103,true
1653,93.24,103,true
2274,29.97,103,true
2284,58.08,103,true
2362,48.74,103,true
5119,50.15,103,true
5560,99.05,103,true
6676,61.72,103,true
6755,67.53,103,true
6895,34.33,103,true
7503,63.75,103,true
7793,92.91,103,true
8246,89.5,103,true
8506,37.85,103,true
8580,51.37,103,true
8708,67.14,103,true
8727,52.73,103,true
8903,46.56,103,true
8932,73.13,103,true
8937,35.43,103,true
1039,75.75,308,true
1213,72.37,308,true
1700,41.53,308,true
1929,61.39,308,true
1964,80.98,308,true
3663,23.58,308,true
4647,37.02,308,true
4653,80.49,308,true
5572,23.78,308,true
6293,75.16,308,true
7065,62.14,308,true
7096,33.32,308,true
8094,29.0,308,true
8569,94.59,308,true
8638,25.0,308,true
9153,45.49,308,true
9396,20.88,308,true
9427,95.96,308,true
9432,63.9,308,true
289,84.9,92,false
6965,74.53,315,false
4871,82.25,495,false
314,79.23,255,true
567,30.53,255,true
2156,38.46,255,true
2502,89.67,255,true
3152,93.51,255,true
3237,77.39,255,true
3244,34.81,255,true
3386,40.78,255,true
3674,65.93,255,true
4148,81.89,255,true
4610,62.78,255,true
5508,40.89,255,true
5986,58.57,255,true
6792,73.01,255,true
6866,71.15,255,true
6951,52.74,255,true
7007,66.9,255,true
7760,91.75,255,true
8070,57.73,255,true
8306,55.79,255,true
172,33.68,464,true
1734,75.24,464,true
1989,80.69,464,true
2282,60.34,464,true
2389,21.51,464,true
2699,49.64,464,true
2929,26.76,464,true
4224,43.51,464,true
4732,62.02,464,true
5388,53.08,464,true
5666,73.26,464,true
6925,58.78,464,true
8016,80.74,464,true
8200,70.56,464,true
8311,88.43,464,true
8779,59.02,464,true
9213,28.83,464,true
9294,83.78,464,true
9651,88.52,464,true
9677,78.62,464,true
98,37.98,104,true
105,45.59,104,true
219,43.13,104,true
1956,76.11,104,true
1988,45.08,104,true
2139,42.62,104,true
2312,48.25,104,true
3065,58.33,104,true
3309,68.36,104,true
3790,78.02,104,true
3807,55.0,104,true
3862,36.37,104,true
3953,57.79,104,true
4344,65.51,104,true
4549,66.64,104,true
5224,73.29,104,true
5336,37.91,104,true
5541,26.71,104,true
5815,23.49,104,true
5836,28.43,104,true
790,36.82,324,true
1493,72.1,324,true
1845,35.48,324,true
2667,77.11,324,true
3191,58.36,324,true
3585,35.58,324,true
3944,40.91,324,true
3960,85.52,324,true
4073,36.12,324,true
4875,40.05,324,true
4935,82.37,324,true
4978,60.07,324,true
5330,40.44,324,true
5343,32.06,324,true
5525,61.08,324,true
5592,68.38,324,true
6153,90.27,324,true
6410,36.8,324,true
7335,93.95,324,true
7522,53.65,324,true
103,39.79,87,true
1974,28.74,87,true
2074,99.01,87,true
2460,47.45,87,true
3194,53.77,87,true
3912,38.02,87,true
4075,36.24,87,true
4594,86.75,87,true
5178,69.47,87,true
5480,74.95,87,true
5494,61.53,87,true
5685,47.95,87,true
5970,87.14,87,true
6085,89.09,87,true
6452,45.09,87,true
6647,46.27,87,true
6783,26.26,87,true
6877,86.08,87,true
6946,47.34,87,true
6947,56.33,87,true
1009,52.36,425,true
1291,58.57,425,true
1507,67.39,425,true
2026,78.49,425,true
2571,67.16,425,true
2686,23.56,425,true
2747,38.54,425,true
3068,65.28,425,true
3077,61.67,425,true
3318,28.27,425,true
3436,40.99,425,true
4561,70.68,425,true
4602,21.54,425,true
5305,27.81,425,true
5795,62.58,425,true
5916,24.03,425,true
6262,31.14,425,true
6329,98.23,425,true
6634,95.88,425,true
6740,34.36,425,true
173,69.46,112,true
572,55.31,112,true
936,92.55,112,true
982,48.51,112,true
1079,82.17,112,true
2096,26.15,112,true
3573,55.53,112,true
4189,28.18,112,true
4537,91.91,112,true
4587,73.38,112,true
4738,36.65,112,true
4849,45.4,112,true
5738,44.41,112,true
6433,91.07,112,true
8361,55.55,112,true
8502,30.08,112,true
8687,67.06,112,true
9270,81.07,112,true
9326,79.17,112,true
9720,36.74,112,true
138,31.75,458,true
330,60.45,458,true
480,60.49,458,true
498,62.68,458,true
1014,59.62,458,true
1774,72.45,458,true
1972,75.4,458,true
2343,94.33,458,true
2467,91.5,458,true
2900,53.91,458,true
2983,27.6,458,true
3233,63.63,458,true
3421,33.5,458,true
4582,99.95,458,true
4583,97.65,458,true
4635,34.67,458,true
5350,84.9,458,true
5636,39.0,458,true
5716,20.48,458,true
5838,68.86,458,true
857,72.84,17,false
119,95.48,0,true
130,97.52,0,true
335,98.38,0,true
591,78.08,0,true
594,51.83,0,true
1587,72.35,0,true
1600,86.61,0,true
2010,52.88,0,true
2246,97.93,0,true
2832,96.92,0,true
2865,55.53,0,true
3032,51.85,0,true
4071,84.81,0,true
5100,63.94,0,true
6997,78.7,0,true
7167,57.89,0,true
8257,38.19,0,true
8981,23.57,0,true
9011,34.85,0,true
9195,63.05,0,true
2539,37.38,250,false
554,69.92,335,true
947,90.16,335,true
952,74.08,335,true
1511,77.24,335,true
1735,72.57,335,true
2937,48.36,335,true
3097,56.91,335,true
3968,41.62,335,true
5174,96.87,335,true
5617,89.49,335,true
5751,59.36,335,true
6158,47.37,335,true
6319,57.63,335,true
6725,87.75,335,true
7240,26.61,335,true
8649,94.74,335,true
9263,23.84,335,true
9475,99.12,335,true
9604,80.62,335,true
9637,78.74,335,true
80,32.66,114,true
333,99.15,114,true
629,37.71,114,true
938,28.97,114,true
1424,52.25,114,true
2175,80.89,114,true
2809,30.58,114,true
3333,42.85,114,true
6259,91.98,114,true
7813,88.38,114,true
8192,66.68,114,true
8728,49.76,114,true
8873,68.7,114,true
8962,81.07,114,true
8978,73.59,114,true
9235,90.66,114,true
9722,87.81,114,true
9781,51.58,114,true
9797,85.25,114,true
9836,95.67,114,true
7456,42.09,332,false
41,98.59,133,true
287,97.34,133,true
765,90.83,133,true
916,98.89,133,true
1030,59.65,133,true
1185,22.11,133,true
1311,58.06,133,true
1561,69.83,133,true
2391,35.32,133,true
2658,58.64,133,true
2831,32.63,133,true
2963,33.08,133,true
3299,80.36,133,true
3742,32.24,133,true
4000,90.52,133,true
4129,29.14,133,true
5034,26.33,133,true
5344,33.85,133,true
6678,95.32,133,true
7127,48.5,133,true
144,96.49,85,true
672,80.39,85,true
965,68.69,85,true
1626,28.48,85,true
1990,21.99,85,true
2888,64.64,85,true
3324,41.88,85,true
3670,60.89,85,true
3700,83.13,85,true
4421,72.18,85,true
5032,32.16,85,true
5477,40.47,85,true
6056,76.52,85,true
6201,97.56,85,true
8301,21.29,85,true
8627,97.08,85,true
9126,78.22,85,true
9233,36.24,85,true
9567,33.29,85,true
9689,33.17,85,true
2496,20.58,288,true
2504,87.12,288,true
2787,92.35,288,true
2883,64.05,288,true
3330,86.56,288,true
3703,94.52,288,true
3976,84.91,288,true
4402,67.76,288,true
4496,33.72,288,true
4584,98.4,288,true
5226,28.77,288,true
6423,23.04,288,true
6532,88.73,288,true
6622,26.97,288,true
8058,43.67,288,true
8657,29.56,288,true
8840,89.6,288,true
8919,84.71,288,true
9391,74.53,288,true
9398,57.58,288,true
7718,76.08,374,false
395,52.5,98,true
2489,78.71,98,true
2575,67.73,98,true
2595,78.91,98,true
2627,76.57,98,true
2642,24.39,98,true
3232,65.77,98,true
3477,31.67,98,true
4467,72.93,98,true
5709,94.23,98,true
5856,71.28,98,true
6635,38.43,98,true
7076,71.53,98,true
7649,49.67,98,true
7989,44.99,98,true
8700,32.03,98,true
8871,96.13,98,true
9027,30.89,98,true
9088,41.69,98,true
2858,52.63,416,false
504,47.65,233,true
589,82.51,233,true
1097,36.27,233,true
1342,80.04,233,true
1943,26.99,233,true
4002,80.54,233,true
4237,52.1,233,true
4979,58.9,233,true
5025,44.85,233,true
6976,49.07,233,true
7033,40.58,233,true
7544,77.55,233,true
7759,99.68,233,true
8521,40.94,233,true
9076,33.96,233,true
9199,49.96,233,true
9431,30.85,233,true
9449,47.06,233,true
9481,40.88,233,true
9486,71.68,233,true
6353,40.33,429,false
8513,79.51,343,false
8234,35.91,253,false
8372,50.19,438,false
618,69.77,400,true
2337,43.72,400,true
2966,90.02,400,true
3911,67.67,400,true
4095,72.03,400,true
4173,24.77,400,true
4216,70.65,400,true
4231,72.9,400,true
4398,57.04,400,true
4797,65.79,400,true
5390,50.5,400,true
5719,33.57,400,true
6076,85.65,400,true
6142,66.8,400,true
6445,99.7,400,true
7139,50.98,400,true
8339,63.1,400,true
8447,72.15,400,true
9141,58.31,400,true
294,52.26,199,true
340,92.04,199,true
365,93.57,199,true
1834,71.84,199,true
1891,57.76,199,true
2155,60.41,199,true
3262,58.17,199,true
3359,56.5,199,true
4655,60.9,199,true
4917,59.63,199,true
6562,84.97,199,true
6717,28.61,199,true
7035,85.95,199,true
9093,61.01,199,true
9099,30.17,199,true
9296,37.53,199,true
9523,59.07,199,true
9558,96.54,199,true
9592,77.13,199,true
9854,21.52,199,true
63,65.82,71,true
792,95.5,71,true
1117,53.9,71,true
1480,54.75,71,true
1495,46.05,71,true
1541,22.37,71,true
1957,94.17,71,true
2588,78.85,71,true
2834,56.06,71,true
3368,25.75,71,true
3540,44.9,71,true
4331,93.65,71,true
4677,96.06,71,true
5813,65.81,71,true
6314,86.83,71,true
6909,89.76,71,true
7153,79.48,71,true
7406,31.0,71,true
7457,83.91,71,true
7574,33.28,71,true
145,21.2,343,true
2785,22.77,343,true
3169,28.51,343,true
3303,60.21,343,true
3664,89.62,343,true
5914,58.22,343,true
7044,30.29,343,true
7993,21.4,343,true
8237,72.03,343,true
8464,67.63,343,true
8764,28.38,343,true
9348,99.3,343,true
9645,53.88,343,true
9815,52.93,343,true
9834,91.66,343,true
9851,79.1,343,true
9888,60.04,343,true
9937,20.05,343,true
9942,63.14,343,true
153,83.64,169,true
940,58.84,169,true
1289,55.79,169,true
2145,48.47,169,true
2264,81.8,169,true
2409,61.41,169,true
2651,53.42,169,true
4276,88.99,169,true
4464,90.76,169,true
5143,80.02,169,true
6253,68.07,169,true
6296,71.02,169,true
6299,49.01,169,true
6521,53.71,169,true
6708,57.31,169,true
8041,27.05,169,true
8395,80.14,169,true
9162,55.31,169,true
9460,23.21,169,true
248,44.44,232,true
325,43.49,232,true
768,90.29,232,true
1449,50.75,232,true
1764,40.54,232,true
1941,70.75,232,true
2014,53.67,232,true
2032,88.93,232,true
2148,97.59,232,true
4156,41.43,232,true
4405,63.56,232,true
4777,40.74,232,true
4879,71.47,232,true
5966,22.69,232,true
6493,32.24,232,true
6526,42.92,232,true
6837,45.05,232,true
7168,40.48,232,true
7566,56.37,232,true
7791,62.55,232,true
414,57.8,197,true
688,35.92,197,true
1513,81.11,197,true
2500,83.53,197,true
2812,99.44,197,true
3133,35.25,197,true
3280,66.39,197,true
3538,36.01,197,true
3991,52.53,197,true
4557,39.8,197,true
4814,70.86,197,true
5522,66.37,197,true
6346,60.3,197,true
6593,32.06,197,true
6969,85.02,197,true
7428,28.86,197,true
7623,79.07,197,true
7805,40.89,197,true
7819,84.9,197,true
8429,42.11,197,true
253,40.97,328,true
1261,89.95,328,true
2091,53.74,328,true
3659,80.28,328,true
4418,53.92,328,true
4907,57.25,328,true
5111,33.96,328,true
6168,59.56,328,true
7048,93.04,328,true
7369,44.77,328,true
7708,98.84,328,true
7772,50.6,328,true
7839,86.47,328,true
8169,39.45,328,true
8364,38.61,328,true
9419,75.09,328,true
9747,62.48,328,true
9790,70.88,328,true
9798,60.23,328,true
9863,44.24,328,true
1028,36.49,449,false
164,54.26,334,true
179,39.61,334,true
190,58.74,334,true
614,86.01,334,true
738,92.82,334,true
915,82.85,334,true
1059,31.79,334,true
1510,60.61,334,true
2153,47.99,334,true
2756,71.0,334,true
